,0,flux
1235,5455.70000588848,12.600463293519235
1236,5456.320005893248,13.158578105804944
1237,5456.940005898015,13.227538860665415
1238,5457.560005902784,15.515585942801343
1239,5458.180005907552,13.974692048160716
1240,5458.800005912321,15.84986011324478
1241,5459.420005917089,15.204144382265401
1242,5460.0400059218555,14.123209035930614
1243,5460.660005926624,14.806423491588708
1244,5461.280005931392,17.704327787602164
1245,5461.90000593616,14.1564444622756
1246,5462.520005940928,14.94500833955566
1247,5463.140005945696,14.434604244161665
1248,5463.760005950464,13.6586236384745
1249,5464.380005955232,13.989464508821273
1250,5465.000005960001,13.841595845393034
1251,5465.620005964767,13.718278783246543
1252,5466.240005969536,13.769923732924456
1253,5466.860005974304,13.470831381753824
1254,5467.480005979072,14.255649613408481
1255,5468.100005983841,14.873026762834899
1256,5468.720005988608,14.355026340390262
1257,5469.3400059933765,13.966345854328209
1258,5469.960005998144,14.752888023919663
1259,5470.580006002911,14.221008838850425
1260,5471.20000600768,15.557818681419546
1261,5471.820006012448,15.494632632085926
1262,5472.440006017216,14.757279229171619
1263,5473.060006021984,12.191364770749134
1264,5473.680006026752,14.22366823125593
1265,5474.300006031519,14.863904223484004
1266,5474.920006036287,14.556847729525034
1267,5475.540006041056,14.35096491987363
1268,5476.160006045824,14.843137854844715
1269,5476.780006050592,15.852955405037347
1270,5477.40000605536,14.843076711574545
1271,5478.020006060128,14.211914767413639
1272,5478.640006064897,13.895686606691767
1273,5479.260006069664,13.448544103429679
1274,5479.880006074432,13.780665340586216
1275,5480.5000060792,14.685763904983915
1276,5481.120006083967,13.693087799416686
1277,5481.740006088736,13.196875611981309
1278,5482.360006093504,14.163652837661132
1279,5482.9800060982725,13.584742211712577
1280,5483.600006103041,14.582353921761937
1281,5484.220006107807,16.059194305405107
1282,5484.840006112576,14.366265197356432
1283,5485.460006117344,15.949550091818308
1284,5486.080006122112,15.625321142708017
1285,5486.70000612688,15.129446788509929
1286,5487.320006131648,14.940010804252442
1287,5487.940006136416,14.568756785823084
1288,5488.560006141184,14.673772256449727
1289,5489.180006145953,13.982001289885686
1290,5489.800006150719,14.66433703913768
1291,5490.4200061554875,14.996622737434981
1292,5491.040006160256,14.297411057322886
1293,5491.660006165024,15.433678394390274
1294,5492.280006169793,14.552860597959821
1295,5492.90000617456,14.702993221977971
1296,5493.520006179328,14.730650091884828
1297,5494.140006184096,13.916564666001252
1298,5494.760006188863,12.948769266494537
1299,5495.380006193632,12.876819376329857
1300,5496.0000061984,13.160618960055153
1301,5496.620006203168,14.492062338167257
1302,5497.240006207936,15.863685910173459
1303,5497.860006212704,15.081043319677427
1304,5498.480006217473,14.379946299603922
1305,5499.100006222241,14.375169380280836
1306,5499.720006227008,14.573712856246308
1307,5500.340006231776,14.226320935793177
1308,5500.960006236544,14.050923478900959
1309,5501.580006241312,13.286340760595317
1310,5502.20000624608,13.545607409566907
1311,5502.820006250849,14.319523114279471
1312,5503.440006255616,14.751487091769631
1313,5504.0600062603835,14.452945015223586
1314,5504.680006265152,14.88088975819974
1315,5505.300006269919,13.092485180630545
1316,5505.920006274688,11.633448813232043
1317,5506.540006279456,14.548435190033675
1318,5507.160006284224,14.29530312092643
1319,5507.780006288993,14.018662496911677
1320,5508.40000629376,13.155964978805907
1321,5509.020006298529,14.514433506508823
1322,5509.640006303296,13.112596975875439
1323,5510.260006308064,13.113785465821273
1324,5510.880006312832,12.79758692650952
1325,5511.5000063176,14.45201906235015
1326,5512.120006322368,14.160427626751751
1327,5512.740006327136,14.510084861069236
1328,5513.3600063319045,12.868675302219732
1329,5513.980006336671,12.36552637616204
1330,5514.600006341439,13.250285124743511
1331,5515.220006346208,14.606411097808122
1332,5515.840006350976,15.680960909926656
1333,5516.460006355745,13.13869526860951
1334,5517.080006360512,12.906389918072625
1335,5517.70000636528,14.501233423960956
1336,5518.320006370048,14.045425591771181
1337,5518.940006374815,13.648030594967048
1338,5519.560006379584,13.390514547395
1339,5520.180006384352,12.971218377526359
1340,5520.8000063891195,13.687421533606205
1341,5521.420006393888,12.86063050058352
1342,5522.040006398656,11.507773173787893
1343,5522.660006403425,12.342914819976293
1344,5523.280006408193,12.662032910878034
1345,5523.90000641296,13.47598386615811
1346,5524.520006417728,13.925646555055756
1347,5525.140006422496,14.94518314495188
1348,5525.760006427264,14.958781241858054
1349,5526.380006432032,15.55405396876194
1350,5527.0000064368005,14.837360101669015
1351,5527.620006441568,13.203866283545587
1352,5528.240006446335,13.257397419782059
1353,5528.860006451104,14.362460702575598
1354,5529.480006455871,15.180458979103898
1355,5530.10000646064,14.234793767986462
1356,5530.720006465408,15.18458034743451
1357,5531.340006470176,14.855529233778267
1358,5531.960006474945,14.08363658047574
1359,5532.580006479712,13.87915438713009
1360,5533.200006484481,11.72484240158731
1361,5533.820006489248,13.573790652436076
1362,5534.4400064940155,14.150855076092
1363,5535.060006498784,13.878893910771264
1364,5535.680006503552,14.048946694039351
1365,5536.30000650832,14.64857148790813
1366,5536.920006513088,15.26815244658175
1367,5537.540006517856,14.499100277144182
1368,5538.160006522623,14.228484041992994
1369,5538.780006527391,13.866301798645168
1370,5539.40000653216,14.02410419170766
1371,5540.020006536928,14.577405778587071
1372,5540.6400065416965,12.66188002037474
1373,5541.260006546464,13.593606165286436
1374,5541.880006551232,13.52555992446254
1375,5542.500006556001,12.526467510179003
1376,5543.120006560768,13.40075844228127
1377,5543.740006565536,13.78908352787592
1378,5544.360006570304,14.097999730271889
1379,5544.9800065750715,14.144249069517352
1380,5545.60000657984,14.071021727678408
1381,5546.220006584608,13.262418584744456
1382,5546.840006589377,14.491652442875317
1383,5547.460006594145,14.569683772035406
1384,5548.0800065989115,14.594842524196412
1385,5548.70000660368,13.874317984424495
1386,5549.320006608448,15.234718522015502
1387,5549.940006613216,15.612957102323282
1388,5550.560006617984,15.230249611399085
1389,5551.180006622752,14.745945669528773
1390,5551.80000662752,14.646817172151653
1391,5552.420006632288,14.478141136993314
1392,5553.040006637057,14.172727680855104
1393,5553.660006641823,13.620708021914757
1394,5554.280006646592,14.868856041944358
1395,5554.90000665136,14.56115188039813
1396,5555.520006656128,15.4200456858444
1397,5556.140006660897,13.40598930732218
1398,5556.760006665664,13.170041694944501
1399,5557.3800066704325,12.498092687819053
1400,5558.0000066752,13.273394963617655
1401,5558.620006679967,14.688929397184518
1402,5559.240006684736,13.56335840442001
1403,5559.860006689504,14.891864293236383
1404,5560.480006694272,14.11943381032781
1405,5561.10000669904,12.475876897880418
1406,5561.720006703808,12.727544463429863
1407,5562.340006708575,13.82195310336505
1408,5562.960006713343,11.579431252324609
1409,5563.580006718112,12.84915944963828
1410,5564.20000672288,14.180576569777529
1411,5564.820006727648,12.828808704994074
1412,5565.440006732416,14.409846332747252
1413,5566.060006737184,14.42348902621665
1414,5566.680006741953,13.461280564579571
1415,5567.30000674672,14.224840487388683
1416,5567.920006751488,14.83773488637936
1417,5568.540006756256,12.847830705304817
1418,5569.160006761023,14.523415956168346
1419,5569.780006765792,15.136252677505635
1420,5570.40000677056,12.9267647690377
1421,5571.0200067753285,12.862521339497869
1422,5571.640006780097,14.525295314296034
1423,5572.260006784863,13.622630023922051
1424,5572.880006789632,13.627045884277958
1425,5573.5000067944,14.067534369992087
1426,5574.120006799168,14.575581406903648
1427,5574.740006803936,14.392897112122274
1428,5575.360006808704,14.391835780827948
1429,5575.980006813472,24.180744884985266
1430,5576.60000681824,26.570677637004433
1431,5577.220006823009,29.37405680498714
1432,5577.840006827775,18.946243843722772
1433,5578.4600068325435,11.983580697891972
1434,5579.080006837312,13.078833094772392
1435,5579.70000684208,14.270559358447457
1436,5580.320006846849,13.657189186889996
1437,5580.940006851616,12.922220697530072
1438,5581.5600068563845,13.609704211282342
1439,5582.180006861152,13.321307446447662
1440,5582.800006865919,13.591295832235463
1441,5583.420006870688,13.537208209397527
1442,5584.040006875456,12.744791410763211
1443,5584.660006880224,11.979722847162993
1444,5585.280006884992,14.213376691115077
1445,5585.90000688976,13.874280902579589
1446,5586.520006894529,14.735835014731858
1447,5587.140006899297,14.261205384700885
1448,5587.760006904064,13.335466259955744
1449,5588.380006908832,13.537293322418371
1450,5589.0000069136,14.806960288748389
1451,5589.620006918368,14.871920834515628
1452,5590.240006923136,13.891439340191793
1453,5590.860006927905,14.548701477458856
1454,5591.480006932672,12.17814361427779
1455,5592.1000069374395,13.178183088302612
1456,5592.720006942208,13.290818779467358
1457,5593.340006946975,12.710166559562886
1458,5593.960006951744,11.978035084982105
1459,5594.580006956512,14.61505426775703
1460,5595.20000696128,13.205849353231708
1461,5595.820006966049,12.812451208078741
1462,5596.440006970816,13.035772736807338
1463,5597.060006975585,14.223628277546839
1464,5597.680006980352,13.923126834022977
1465,5598.30000698512,13.420562723860465
1466,5598.920006989888,14.381150162397178
1467,5599.540006994656,13.971447368586787
1468,5600.160006999424,14.852098728354157
1469,5600.780007004192,15.37017765928969
1470,5601.4000070089605,14.074426027063492
1471,5602.020007013727,13.271779190032637
1472,5602.640007018495,13.827767404211054
1473,5603.260007023264,13.474792700874472
1474,5603.880007028032,14.864479632447356
1475,5604.500007032801,15.585079297349989
1476,5605.120007037568,13.973140347919651
1477,5605.740007042336,14.406101285223329
1478,5606.360007047104,15.19359596606082
1479,5606.980007051871,13.610950597519944
1480,5607.60000705664,14.453216285326503
1481,5608.220007061408,14.551333990542977
1482,5608.8400070661755,13.328114882151954
1483,5609.460007070944,12.26520613107104
1484,5610.080007075712,11.559772356922583
1485,5610.700007080481,13.34669271895691
1486,5611.320007085249,12.282324005377278
1487,5611.940007090016,14.37648875237884
1488,5612.560007094784,14.937646562832395
1489,5613.180007099552,14.545942667453614
1490,5613.80000710432,12.541995144090038
1491,5614.420007109088,12.71101377546668
1492,5615.0400071138565,13.40688603099444
1493,5615.660007118624,11.648195265491326
1494,5616.280007123391,13.58566335205309
1495,5616.90000712816,13.55470607961371
1496,5617.520007132927,13.598611492771369
1497,5618.140007137696,15.206574915625664
1498,5618.760007142464,14.773171326379096
1499,5619.380007147232,11.4958951222125
1500,5620.000007152001,12.950269995917665
1501,5620.620007156768,13.512503421405675
1502,5621.240007161537,13.053935327487874
1503,5621.860007166304,14.003748308968209
1504,5622.4800071710715,13.668783497100103
1505,5623.10000717584,14.781396918048134
1506,5623.720007180608,15.064181501156682
1507,5624.340007185376,12.683303341728113
1508,5624.960007190144,13.779023925311835
1509,5625.5800071949125,11.808398741796717
1510,5626.200007199679,14.020214755467123
1511,5626.820007204447,13.842991764687854
1512,5627.440007209216,12.560917300967917
1513,5628.060007213984,15.09212894393383
1514,5628.6800072187525,15.569800129881093
1515,5629.30000722352,13.858279447893189
1516,5629.920007228288,12.69219316389105
1517,5630.540007233057,13.913099882885676
1518,5631.160007237824,14.293199194450429
1519,5631.780007242592,13.99850431709414
1520,5632.40000724736,13.631887015408896
1521,5633.0200072521275,14.086972780588022
1522,5633.640007256896,14.622249933989178
1523,5634.260007261664,14.574193870989147
1524,5634.880007266433,13.893217052790883
1525,5635.500007271201,13.650842693569734
1526,5636.1200072759675,12.782187635165812
1527,5636.740007280736,13.612446910686229
1528,5637.360007285504,14.297396436008034
1529,5637.980007290272,14.672830132040067
1530,5638.60000729504,13.530310984835054
1531,5639.2200072998085,12.677171447065154
1532,5639.840007304576,11.921956596428224
1533,5640.460007309344,12.892758922685376
1534,5641.080007314113,13.569116962394476
1535,5641.700007318879,15.104996846716178
1536,5642.320007323648,13.56112335122453
1537,5642.940007328416,12.882778175776812
1538,5643.560007333184,13.35746512499683
1539,5644.180007337953,12.177153581234005
1540,5644.80000734272,13.001742107832655
1541,5645.4200073474885,14.063041877680812
1542,5646.040007352256,13.02636953015396
1543,5646.6600073570235,12.899455279293566
1544,5647.280007361792,14.122263952981386
1545,5647.90000736656,12.912084390332597
1546,5648.520007371328,14.600170504713113
1547,5649.140007376096,11.426450821610976
1548,5649.760007380864,14.840205176772734
1549,5650.380007385631,11.982847087001463
1550,5651.000007390399,14.18329401559312
1551,5651.620007395168,12.28886499431591
1552,5652.240007399936,12.866002282435803
1553,5652.860007404704,11.676396885538592
1554,5653.480007409472,12.612976474240561
1555,5654.10000741424,14.157446433916459
1556,5654.720007419009,12.696223672400654
1557,5655.340007423776,13.137895309780747
1558,5655.960007428544,12.479681983145998
1559,5656.580007433312,12.998610712405634
1560,5657.200007438079,13.536808690963758
1561,5657.820007442848,10.928351538512768
1562,5658.440007447616,13.12284469320587
1563,5659.0600074523845,14.085108048443036
1564,5659.680007457153,14.507544322056797
1565,5660.300007461919,13.809269899619478
1566,5660.920007466688,12.909379416193136
1567,5661.540007471456,12.533976639638755
1568,5662.160007476224,13.219156052228989
1569,5662.780007480992,13.918463800182309
1570,5663.40000748576,13.80502897007192
1571,5664.020007490528,14.343365255402482
1572,5664.640007495296,13.51686061605195
1573,5665.260007500065,12.436252106938367
1574,5665.880007504831,12.253434144202702
1575,5666.5000075095995,13.759808036802921
1576,5667.120007514368,13.622268218087457
1577,5667.740007519136,12.652000498727398
1578,5668.360007523905,13.047155116172972
1579,5668.980007528672,13.948543257043237
1580,5669.6000075334405,14.032259774005507
1581,5670.220007538208,14.123185295730453
1582,5670.840007542975,12.343724447955118
1583,5671.460007547744,13.032812166290272
1584,5672.080007552512,13.24546165247545
1585,5672.70000755728,0.0
1586,5673.320007562048,0.0
1587,5673.940007566816,0.0
1588,5674.560007571585,13.368766809957139
1589,5675.180007576353,13.161621751839023
1590,5675.80000758112,13.137579975451974
1591,5676.420007585888,12.23214899408981
1592,5677.040007590656,13.40473922670001
1593,5677.660007595424,12.076420786619154
1594,5678.280007600192,11.878047076391212
1595,5678.900007604961,13.494424293369748
1596,5679.520007609728,12.798330788875795
1597,5680.1400076144955,15.319436411231164
1598,5680.760007619264,15.069380843882112
1599,5681.380007624031,15.001176422539535
1600,5682.0000076288,13.24427497967379
1601,5682.620007633568,13.648932184685385
1602,5683.2400076383365,13.1476229357752
1603,5683.860007643105,14.265958966000477
1604,5684.480007647872,13.697956597508238
1605,5685.10000765264,14.421865142678358
1606,5685.720007657408,14.101435200463737
1607,5686.340007662176,13.53903752496703
1608,5686.960007666944,12.348871478411052
1609,5687.580007671712,12.913023273553994
1610,5688.20000767648,14.399805242864161
1611,5688.820007681248,14.706410620487407
1612,5689.4400076860165,13.41469519020086
1613,5690.060007690783,15.384798113510687
1614,5690.6800076955515,13.918208234702401
1615,5691.30000770032,14.251062191502765
1616,5691.920007705088,14.338466154240496
1617,5692.540007709857,12.666316487690628
1618,5693.160007714624,14.001680178451654
1619,5693.780007719392,13.552712592743456
1620,5694.40000772416,13.669145333375473
1621,5695.020007728927,14.54508012667401
1622,5695.640007733696,13.250141627068672
1623,5696.260007738464,13.16541843825928
1624,5696.8800077432315,13.564207132257518
1625,5697.500007748,12.024016008077455
1626,5698.120007752768,12.399464568023468
1627,5698.740007757537,12.908383879747191
1628,5699.360007762305,13.287372873165847
1629,5699.980007767072,12.575887875880392
1630,5700.60000777184,15.53438317770017
1631,5701.220007776608,14.063021049193098
1632,5701.840007781376,12.690145104759281
1633,5702.460007786144,13.161290142370616
1634,5703.0800077909125,12.020456998235975
1635,5703.70000779568,13.704616916388199
1636,5704.3200078004475,13.755384670939101
1637,5704.940007805216,12.618036893300076
1638,5705.560007809983,14.577065091879156
1639,5706.180007814752,13.20157962211505
1640,5706.80000781952,13.160293491685918
1641,5707.420007824288,12.174034101041002
1642,5708.040007829057,13.928864561415361
1643,5708.660007833824,12.011759029517533
1644,5709.280007838593,12.839793089717384
1645,5709.90000784336,13.562897340557887
1646,5710.5200078481275,13.561405405882569
1647,5711.140007852896,13.566958591566635
1648,5711.760007857664,14.527420226443823
1649,5712.380007862432,15.23409726620756
1650,5713.0000078672,13.251460419851723
1651,5713.6200078719685,14.12725218493814
1652,5714.240007876735,14.047631337818668
1653,5714.860007881503,12.65547994686885
1654,5715.480007886272,11.757439329317776
1655,5716.10000789104,13.847809064252125
1656,5716.7200078958085,13.604743636598016
1657,5717.340007900576,13.735712078510085
1658,5717.960007905344,13.768319142794995
1659,5718.580007910113,12.902577618538425
1660,5719.20000791488,13.382125793206328
1661,5719.820007919648,12.653277665519987
1662,5720.440007924416,13.791690684130849
1663,5721.0600079291835,14.346844993636584
1664,5721.680007933952,14.047194843603878
1665,5722.30000793872,13.601720434157425
1666,5722.920007943489,12.38395882405726
1667,5723.540007948257,11.922448023981323
1668,5724.1600079530235,14.067466543381181
1669,5724.780007957792,14.175683433373601
1670,5725.40000796256,13.506328673835265
1671,5726.020007967328,12.966329893600934
1672,5726.640007972096,14.230073674563181
1673,5727.2600079768645,13.202004490841658
1674,5727.880007981632,13.777432318198965
1675,5728.500007986399,14.130216058099998
1676,5729.120007991168,13.589518789711523
1677,5729.740007995935,12.845800421050035
1678,5730.360008000704,12.464560600220006
1679,5730.980008005472,12.47139090159155
1680,5731.60000801024,12.717803826583411
1681,5732.220008015009,13.629018662370584
1682,5732.840008019776,12.772673963219471
1683,5733.460008024545,13.788353227898131
1684,5734.080008029312,13.438002332391697
1685,5734.7000080340795,13.166026316749196
1686,5735.320008038848,13.827631673621045
1687,5735.940008043616,13.814301066399315
1688,5736.560008048384,14.194844886122905
1689,5737.180008053152,12.113172197675622
1690,5737.80000805792,14.998481323475778
1691,5738.420008062687,13.675448353884757
1692,5739.040008067455,13.475485076103933
1693,5739.660008072224,12.14014880661637
1694,5740.280008076992,12.224954118872187
1695,5740.9000080817605,14.665127262082335
1696,5741.520008086528,12.494584556880993
1697,5742.140008091296,12.988540895200662
1698,5742.760008096065,11.487027498263313
1699,5743.380008100832,14.178380004607186
1700,5744.0000081056,14.561827730353286
1701,5744.620008110368,12.934814714777064
1702,5745.240008115135,12.646527192368728
1703,5745.860008119904,13.103905221429258
1704,5746.480008124672,13.42947736051156
1705,5747.1000081294405,12.884275410684769
1706,5747.720008134209,13.376274488712909
1707,5748.3400081389755,12.878837600841138
1708,5748.960008143744,13.404883886308731
1709,5749.580008148512,13.922743356911523
1710,5750.20000815328,12.672295613387787
1711,5750.820008158048,13.130689439755567
1712,5751.440008162816,13.797057726301233
1713,5752.060008167584,13.991721681991699
1714,5752.680008172352,12.743287163076063
1715,5753.300008177121,12.317577359856074
1716,5753.920008181887,13.026111614977472
1717,5754.5400081866555,13.60935201416895
1718,5755.160008191424,14.01837867893047
1719,5755.780008196192,13.350800327977664
1720,5756.400008200961,13.279479369045443
1721,5757.020008205728,13.064485006397284
1722,5757.6400082104965,13.162691971832562
1723,5758.260008215264,11.976763079825322
1724,5758.880008220031,13.060171637251049
1725,5759.5000082248,13.604834695819978
1726,5760.120008229568,14.215534347485361
1727,5760.740008234336,14.755378456125118
1728,5761.360008239104,13.362012139184943
1729,5761.980008243872,12.971928875352269
1730,5762.600008248641,12.415657088946219
1731,5763.220008253409,12.940943484538103
1732,5763.840008258176,13.334222789810525
1733,5764.460008262944,13.418372045177204
1734,5765.080008267712,14.217594470815447
1735,5765.70000827248,13.678006282889077
1736,5766.320008277248,13.628726660492664
1737,5766.940008282017,13.26071596470689
1738,5767.560008286784,14.363631955005713
1739,5768.1800082915515,13.936570695874504
1740,5768.80000829632,13.826681346642419
1741,5769.420008301087,13.374061857691547
1742,5770.040008305856,13.885189717456543
1743,5770.660008310624,12.822206922993757
1744,5771.2800083153925,12.605019335383663
1745,5771.900008320161,11.933319712921053
1746,5772.520008324927,13.16236754954288
1747,5773.140008329696,12.46970356655262
1748,5773.760008334464,12.928704263746669
1749,5774.380008339232,13.45045012336529
1750,5775.000008344,12.818847288879057
1751,5775.620008348768,13.866285037932219
1752,5776.240008353536,13.688261216531444
1753,5776.860008358304,13.142305639680114
1754,5777.480008363073,13.80621502298254
1755,5778.100008367839,13.275556735050637
1756,5778.7200083726075,12.651850580977166
1757,5779.340008377376,12.759507601581864
1758,5779.960008382144,12.947389369408128
1759,5780.580008386913,12.37514499262091
1760,5781.20000839168,13.123094531438287
1761,5781.820008396448,14.82645291696806
1762,5782.440008401216,13.418649776862187
1763,5783.060008405983,12.308895087040334
1764,5783.680008410752,12.408013034173605
1765,5784.30000841552,13.8411190299042
1766,5784.920008420288,13.41081651866824
1767,5785.540008425056,13.12001106690733
1768,5786.160008429824,13.603827453208275
1769,5786.780008434593,13.451475326746026
1770,5787.400008439361,14.422064912214573
1771,5788.020008444128,14.496277069960529
1772,5788.640008448896,13.705669982007405
1773,5789.260008453664,12.793514938542868
1774,5789.880008458432,12.810622997184513
1775,5790.5000084632,13.762445263994733
1776,5791.120008467969,14.182851326855596
1777,5791.740008472736,13.286278480072092
1778,5792.3600084775035,13.067676715625451
1779,5792.980008482272,12.182419686295278
1780,5793.600008487039,12.69436093804684
1781,5794.220008491808,14.09111082680545
1782,5794.840008496576,12.532130726625734
1783,5795.460008501344,14.357348719128346
1784,5796.080008506113,13.120525529273914
1785,5796.70000851088,12.763298723509054
1786,5797.320008515649,14.504156454316028
1787,5797.940008520416,13.586692716262053
1788,5798.560008525184,15.930053448311282
1789,5799.180008529952,14.546533592486556
1790,5799.80000853472,11.287436741834103
1791,5800.420008539488,12.489993183874166
1792,5801.040008544256,12.689654114883824
1793,5801.6600085490245,14.263222279221582
1794,5802.280008553791,15.06417005227798
1795,5802.900008558559,13.426663626030221
1796,5803.520008563328,12.908827762295685
1797,5804.140008568096,12.54334394742355
1798,5804.7600085728645,13.505221273062693
1799,5805.380008577632,14.190150460559556
1800,5806.0000085824,13.190758943523289
1801,5806.620008587169,12.698695667741376
1802,5807.240008591936,13.358761640718644
1803,5807.860008596704,13.9852783951804
1804,5808.480008601472,13.260445673252388
1805,5809.1000086062395,12.8220222805964
1806,5809.720008611008,13.90445937943596
1807,5810.340008615776,13.144280142529725
1808,5810.960008620545,12.404089598194004
1809,5811.580008625313,12.229502581876286
1810,5812.2000086300795,11.49708403498323
1811,5812.820008634848,10.863949153848235
1812,5813.440008639616,10.912532641062068
1813,5814.060008644384,11.719846187481291
1814,5814.680008649152,13.590223500194465
1815,5815.3000086539205,13.76880762577234
1816,5815.920008658688,14.123876381851213
1817,5816.540008663455,12.0516162051438
1818,5817.160008668224,13.24594758765574
1819,5817.780008672991,14.749426634174595
1820,5818.40000867776,13.529810741675155
1821,5819.020008682528,14.339937799574376
1822,5819.640008687296,13.840813655679705
1823,5820.260008692065,12.994807735311182
1824,5820.880008696832,13.013190650747715
1825,5821.500008701601,12.785935831033255
1826,5822.120008706368,14.019744973470813
1827,5822.7400087111355,12.305907343229167
1828,5823.360008715904,14.433546910020606
1829,5823.980008720672,15.414188325938417
1830,5824.60000872544,12.843950476718474
1831,5825.220008730208,14.593432181258017
1832,5825.840008734976,14.799184432076796
1833,5826.460008739743,11.796469570344717
1834,5827.080008744511,12.268002701197831
1835,5827.70000874928,13.825992195019516
1836,5828.320008754048,15.861588744865195
1837,5828.9400087588165,11.356363203986671
1838,5829.560008763584,14.545369431776722
1839,5830.180008768352,13.322925575344403
1840,5830.800008773121,11.92206018925375
1841,5831.420008777888,12.719466196241724
1842,5832.040008782656,12.679039223279398
1843,5832.660008787424,13.187739585466327
1844,5833.280008792191,12.85015448605803
1845,5833.90000879696,12.486762777503209
1846,5834.520008801728,12.773948986947024
1847,5835.140008806497,13.949734788628668
1848,5835.760008811265,12.417872356219778
1849,5836.3800088160315,13.27004923913648
1850,5837.0000088208,13.232109863217156
1851,5837.620008825568,13.982128676224118
1852,5838.240008830336,13.968991603245227
1853,5838.860008835104,13.117367460358656
1854,5839.480008839872,12.94005987781481
1855,5840.10000884464,11.189722066311422
1856,5840.720008849408,11.993256971126904
1857,5841.340008854177,12.059344812127371
1858,5841.960008858943,13.020287188611887
1859,5842.580008863712,13.514127311161403
1860,5843.20000886848,13.18953320040813
1861,5843.820008873248,13.306945512040873
1862,5844.440008878017,13.49368767940881
1863,5845.060008882784,13.980850088203539
1864,5845.6800088875525,14.039374694927915
1865,5846.30000889232,11.892886690908
1866,5846.920008897087,13.455889910166327
1867,5847.540008901856,14.472764279929859
1868,5848.160008906624,13.657346709973577
1869,5848.780008911392,12.550492672493522
1870,5849.40000891616,12.716327095801109
1871,5850.020008920928,11.967861175799776
1872,5850.640008925697,13.068430040604317
1873,5851.260008930465,13.242847360176826
1874,5851.880008935232,14.161907625187455
1875,5852.50000894,14.518210071626111
1876,5853.120008944768,13.238849202147737
1877,5853.740008949536,13.201511471173957
1878,5854.360008954304,13.051028348285204
1879,5854.980008959073,14.35159334351675
1880,5855.60000896384,14.734439196541771
1881,5856.2200089686075,14.362215461443569
1882,5856.840008973376,14.222472900181918
1883,5857.460008978143,12.566608585987296
1884,5858.080008982912,14.102803466685732
1885,5858.70000898768,12.818492383927238
1886,5859.3200089924485,13.396079653733029
1887,5859.940008997217,14.965980849533851
1888,5860.560009001983,13.196801988947332
1889,5861.180009006752,13.205180605908154
1890,5861.80000901152,15.807468545670751
1891,5862.420009016288,13.454163893766586
1892,5863.040009021056,13.73243771000133
1893,5863.660009025824,14.484514098792662
1894,5864.280009030592,13.485184784376823
1895,5864.90000903536,11.580132448916766
1896,5865.520009040129,13.097143430105632
1897,5866.140009044895,13.19150113605592
1898,5866.7600090496635,13.35688724023974
1899,5867.380009054432,13.89955953154743
1900,5868.0000090592,14.6854657034062
1901,5868.620009063969,13.719317315902428
1902,5869.240009068736,13.847232777310275
1903,5869.860009073504,13.941711351965138
1904,5870.480009078272,13.289285540252175
1905,5871.100009083039,12.614508637128848
1906,5871.720009087808,13.095550692371047
1907,5872.340009092576,13.922157658725386
1908,5872.960009097344,14.027214268153662
1909,5873.580009102112,12.73253533268724
1910,5874.20000910688,13.308797191672305
1911,5874.820009111649,12.91702339997806
1912,5875.440009116417,12.628549439528081
1913,5876.060009121184,12.862199642183377
1914,5876.680009125952,11.986139080570322
1915,5877.30000913072,12.115308850865928
1916,5877.920009135488,12.856663457867938
1917,5878.540009140256,14.51254893018858
1918,5879.160009145025,12.841307640637492
1919,5879.780009149792,12.877881338920492
1920,5880.4000091545595,12.409347189733047
1921,5881.020009159328,13.966649127769768
1922,5881.640009164095,14.326095468697146
1923,5882.260009168864,14.53785196945542
1924,5882.880009173632,12.046809657266683
1925,5883.5000091784,11.422779968691547
1926,5884.120009183169,12.658555962582753
1927,5884.740009187936,12.698510797431984
1928,5885.360009192705,14.151349101224584
1929,5885.980009197472,13.39085238413172
1930,5886.60000920224,13.761933464701853
1931,5887.220009207008,13.70061641811766
1932,5887.840009211776,13.250805789811833
1933,5888.460009216544,13.495482473941134
1934,5889.080009221312,13.278734254379705
1935,5889.7000092260805,12.862655995712306
1936,5890.320009230847,9.993387463829663
1937,5890.940009235615,12.704908377256526
1938,5891.560009240384,13.155336005461121
1939,5892.180009245152,13.616433946098015
1940,5892.800009249921,12.683469807025114
1941,5893.420009254688,14.560775558182575
1942,5894.040009259456,15.39156297662036
1943,5894.660009264225,11.64887345802369
1944,5895.280009268992,13.473492909102081
1945,5895.90000927376,14.988351259513221
1946,5896.520009278528,13.692843675323745
1947,5897.1400092832955,12.742890209295366
1948,5897.760009288064,14.417130932012803
1949,5898.380009292832,12.728301165133207
1950,5899.000009297601,12.478145985431418
1951,5899.620009302369,12.767739635113923
1952,5900.240009307136,12.454321727481043
1953,5900.860009311904,13.364869483707125
1954,5901.480009316672,13.621855677808574
1955,5902.10000932144,12.757341929054023
1956,5902.720009326208,11.81150816994658
1957,5903.3400093309765,11.985558589669475
1958,5903.960009335744,12.221617271116767
1959,5904.580009340511,13.099347306098382
1960,5905.20000934528,12.699930692612764
1961,5905.820009350047,12.69470880220684
1962,5906.440009354816,13.736020391756673
1963,5907.060009359584,13.00320058243033
1964,5907.680009364352,12.078531227123733
1965,5908.300009369121,13.498346504851035
1966,5908.920009373888,13.40287990134686
1967,5909.540009378657,12.42489684788989
